Ware_house_ID,split,Location_type,zone,WH_regional_zone,product_wg_ton,storage_issue_reported_l3m,wh_breakdown_l3m,num_refill_req_l3m,govt_check_l3m,transport_issue_l1y,wh_est_year,workers_num,dist_from_hub,Competitor_in_mkt,retail_shop_num,distributor_num,electric_supply,temp_reg_mach,flood_proof,flood_impacted,is_unrated_warehouse,wh_est_year_missing,certificate_grade,capacity_size,Location_type_Urban,wh_owner_type_Rented,zone_East,zone_South,zone_West,WH_regional_zone_Zone_1,WH_regional_zone_Zone_2,WH_regional_zone_Zone_3,WH_regional_zone_Zone_4,WH_regional_zone_Zone_5
WH_110639,train,Rural,North,Zone 6,20124,17,6,7,6,2,2001,27,133,4,4247,35,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0
WH_110640,train,Rural,South,Zone 2,9107,7,3,1,22,2,2009,20,158,2,5615,51,1,0,0,0,0,1,1,2,0,0,0,1,0,0,1,0,0,0
WH_110641,train,Rural,West,Zone 4,28151,21,6,7,11,1,2009,28,90,4,5012,22,1,1,0,1,0,1,4,2,0,0,0,0,1,0,0,0,1,0
WH_110642,train,Rural,West,Zone 3,17125,13,2,5,19,1,2018,31,121,4,3985,50,1,1,0,0,0,0,4,2,0,0,0,0,1,0,0,1,0,0
WH_110643,test,Rural,South,Zone 5,31140,24,4,3,10,0,2005,30,55,2,6270,43,1,0,0,0,0,0,1,3,0,1,0,1,0,0,0,0,0,1
WH_110644,train,Urban,South,Zone 3,35115,28,2,0,19,0,2009,21,252,3,4209,54,1,0,0,0,0,1,2,2,1,1,0,1,0,0,0,1,0,0
WH_110645,test,Rural,North,Zone 6,34132,25,6,5,28,0,1999,30,190,4,4851,18,1,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0
WH_110646,train,Rural,North,Zone 5,9055,7,1,6,25,1,2018,29,187,4,5663,62,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1
WH_110647,train,Rural,South,Zone 6,5106,4,1,1,2,0,2009,25,205,2,5684,64,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
WH_110648,train,Rural,South,Zone 1,17144,12,5,2,31,1,2009,29,198,2,5177,20,1,0,0,0,0,1,4,1,0,0,0,1,0,1,0,0,0,0
WH_110649,train,Rural,West,Zone 6,35090,28,5,5,15,0,1997,19,139,2,5042,24,1,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0
WH_110650,train,Urban,North,Zone 2,30111,24,4,0,12,3,2009,39,76,3,3791,50,1,0,0,1,0,1,1,2,1,1,0,0,0,0,1,0,0,0
WH_110651,train,Rural,South,Zone 5,7081,6,1,3,14,4,2009,16,149,2,3850,46,0,0,0,0,0,1,4,3,0,1,0,1,0,0,0,0,0,1
WH_110652,train,Rural,West,Zone 6,5060,4,3,5,15,0,2020,43,97,2,8064,65,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0
WH_110653,train,Rural,South,Zone 2,28135,19,4,4,32,0,2016,24,256,2,4166,21,1,1,0,0,0,0,5,2,0,0,0,1,0,0,1,0,0,0
WH_110654,train,Rural,West,Zone 6,8149,6,4,1,23,3,2009,22,155,2,4980,24,0,0,0,0,0,1,5,3,0,1,0,0,1,0,0,0,0,0
WH_110655,train,Rural,North,Zone 6,31080,25,6,4,28,3,2009,31,263,3,4871,53,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0
WH_110656,train,Rural,North,Zone 6,7112,6,3,4,28,0,2016,23,66,3,5832,41,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0
WH_110657,test,Rural,West,Zone 4,5099,4,1,2,26,3,2009,45,124,3,4353,34,1,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,1,0
WH_110658,train,Rural,South,Zone 2,17079,14,4,6,32,2,2017,18,172,2,7189,34,0,1,0,0,0,0,3,2,0,1,0,1,0,0,1,0,0,0
WH_110659,train,Rural,North,Zone 4,27092,21,4,6,26,1,2009,24,70,3,5176,54,1,0,0,1,0,1,4,2,0,0,0,0,0,0,0,0,1,0
WH_110660,train,Rural,North,Zone 3,32080,25,3,3,27,0,2001,24,136,3,5515,43,0,1,0,0,0,0,5,2,0,0,0,0,0,0,0,1,0,0
WH_110661,train,Rural,North,Zone 4,38058,31,3,1,26,0,2009,39,175,2,3867,54,1,0,0,1,0,1,2,2,0,1,0,0,0,0,0,0,1,0
WH_110662,train,Rural,South,Zone 6,11135,8,5,7,2,1,2009,27,240,2,4657,41,1,1,0,0,0,1,5,1,0,1,0,1,0,0,0,0,0,0
WH_110663,train,Rural,South,Zone 6,20122,16,5,4,23,2,2009,23,196,2,3660,56,1,0,0,0,0,1,4,3,0,0,0,1,0,0,0,0,0,0
WH_110664,test,Rural,North,Zone 3,28069,21,5,7,27,0,2016,39,104,1,6199,17,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0
WH_110665,train,Rural,West,Zone 6,26107,21,2,3,23,0,2011,51,236,5,3700,50,1,1,0,0,0,0,2,3,0,1,0,0,1,0,0,0,0,0
WH_110666,train,Rural,North,Zone 6,24113,20,6,5,7,0,2006,27,223,5,5346,68,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
WH_110667,train,Rural,South,Zone 4,32091,26,4,4,11,0,2001,33,125,3,4611,50,1,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,1,0
WH_110668,train,Rural,South,Zone 4,20151,18,2,4,20,0,2012,29,131,2,5551,30,1,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,1,0
WH_110669,train,Rural,South,Zone 2,25117,19,5,5,32,1,2009,19,102,5,3789,35,1,1,0,0,0,1,4,2,0,0,0,1,0,0,1,0,0,0
WH_110670,test,Rural,South,Zone 6,19092,14,6,7,2,1,2019,29,165,2,7645,15,1,1,0,1,0,0,5,1,0,0,0,1,0,0,0,0,0,0
WH_110671,test,Rural,South,Zone 3,54078,39,4,3,19,0,2007,26,163,2,4070,53,1,1,0,1,0,0,5,2,0,1,0,1,0,0,0,1,0,0
WH_110672,train,Rural,North,Zone 6,5110,4,2,7,23,1,2018,55,217,2,6954,30,1,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
WH_110673,train,Rural,North,Zone 5,50078,38,4,0,17,0,2009,15,106,2,4245,38,0,0,0,0,0,1,5,3,0,1,0,0,0,0,0,0,0,1
WH_110674,train,Rural,West,Zone 1,31075,25,3,4,3,0,2009,26,237,2,3472,23,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0
WH_110675,train,Rural,South,Zone 6,8109,6,2,1,15,3,2009,35,242,2,8358,55,1,1,0,1,0,1,4,1,0,0,0,1,0,0,0,0,0,0
WH_110676,train,Urban,North,Zone 6,29077,25,4,6,7,0,2000,24,137,3,4491,61,1,1,0,1,0,0,3,3,1,1,0,0,0,0,0,0,0,0
WH_110677,train,Urban,North,Zone 4,23107,18,2,5,26,1,2006,39,213,4,4713,65,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0
WH_110678,train,Rural,West,Zone 6,49137,35,3,1,6,0,2009,64,74,2,4980,22,1,1,0,0,0,1,5,3,0,0,0,0,1,0,0,0,0,0
WH_110679,train,Rural,North,Zone 6,27101,24,3,1,6,2,2009,27,66,3,3969,46,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0
WH_110680,train,Rural,North,Zone 6,37077,26,6,4,9,0,1998,34,245,4,5906,55,1,1,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0
WH_110681,train,Rural,West,Zone 6,29134,25,4,5,23,0,2007,26,104,3,3731,69,1,0,0,0,0,0,3,3,0,1,0,0,1,0,0,0,0,0
WH_110682,train,Rural,North,Zone 6,24137,21,2,0,28,2,2009,29,104,3,5127,21,1,0,0,0,0,1,3,3,0,1,0,0,0,0,0,0,0,0
WH_110683,train,Rural,North,Zone 3,5148,4,4,1,27,2,2009,34,139,4,3978,60,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0
WH_110684,train,Rural,North,Zone 5,16137,12,1,7,25,3,2009,23,193,4,5268,48,0,1,0,0,0,1,5,3,0,0,0,0,0,0,0,0,0,1
WH_110685,train,Rural,North,Zone 4,21092,17,3,5,26,0,2001,24,218,4,3764,61,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0
WH_110686,train,Rural,West,Zone 5,12114,10,3,6,10,1,2009,27,119,4,3724,33,0,1,0,0,0,1,3,3,0,1,0,0,1,0,0,0,0,1
WH_110687,test,Rural,North,Zone 4,30127,22,6,7,26,0,2009,19,172,2,4881,20,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0
WH_110688,test,Urban,North,Zone 6,14083,10,5,8,28,2,2015,35,122,2,5574,59,0,1,0,0,0,0,5,3,1,1,0,0,0,0,0,0,0,0
WH_110689,train,Rural,West,Zone 5,41111,31,6,0,5,0,2009,44,166,3,3784,64,1,0,0,0,0,1,1,3,0,1,0,0,1,0,0,0,0,1
WH_110690,train,Rural,West,Zone 6,6057,0,0,2,23,0,2009,27,74,4,4595,66,1,0,0,0,1,1,0,3,0,1,0,0,1,0,0,0,0,0
WH_110691,train,Rural,North,Zone 2,23086,20,3,3,12,1,2009,25,243,2,4658,49,0,0,0,0,0,1,3,2,0,0,0,0,0,0,1,0,0,0
WH_110692,train,Rural,North,Zone 5,24061,20,3,8,24,0,2010,23,140,4,5771,58,1,1,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,1
WH_110693,train,Rural,North,Zone 4,8132,6,1,7,26,0,2020,56,271,2,4819,34,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0
WH_110694,train,Rural,West,Zone 5,21111,17,4,1,10,2,2009,34,67,2,3841,39,1,0,0,0,0,1,4,3,0,1,0,0,1,0,0,0,0,1
WH_110695,train,Rural,South,Zone 1,19145,15,4,4,21,0,2011,37,270,3,4618,70,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0
WH_110696,train,Rural,West,Zone 3,21119,17,1,6,27,0,2016,23,57,5,6677,39,0,1,0,0,0,0,2,2,0,0,0,0,1,0,0,1,0,0
WH_110697,test,Rural,West,Zone 6,26142,19,3,4,2,0,2008,31,228,4,3411,30,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
WH_110698,train,Rural,West,Zone 6,30095,24,5,0,23,0,2009,37,167,5,3841,49,0,0,0,0,0,1,1,3,0,0,0,0,1,0,0,0,0,0
WH_110699,train,Rural,South,Zone 2,9149,6,1,8,32,2,2009,32,238,2,4918,66,1,1,0,0,0,1,5,2,0,1,0,1,0,0,1,0,0,0
WH_110700,test,Urban,West,Zone 6,24146,19,6,6,15,2,2008,30,239,4,6008,42,0,1,0,0,0,0,5,1,1,0,0,0,1,0,0,0,0,0
WH_110701,train,Rural,West,Zone 5,32074,26,2,2,14,0,2009,30,147,2,5183,65,1,0,0,1,0,1,4,3,0,0,0,0,1,0,0,0,0,1
WH_110702,train,Rural,South,Zone 6,30141,25,3,5,9,5,2009,17,258,2,8037,68,0,1,0,0,0,1,3,1,0,1,0,1,0,0,0,0,0,0
WH_110703,train,Rural,South,Zone 1,45104,34,4,5,21,1,2000,36,228,2,6355,35,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0
WH_110704,train,Rural,North,Zone 4,29062,23,4,0,26,0,2009,28,134,4,4663,59,1,0,0,0,0,1,5,2,0,1,0,0,0,0,0,0,1,0
WH_110705,test,Rural,West,Zone 6,8145,6,3,3,15,1,2021,33,243,4,5776,42,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
WH_110706,train,Rural,West,Zone 6,38075,28,6,0,9,0,2009,28,115,3,5294,60,0,0,0,0,0,1,5,1,0,0,0,0,1,0,0,0,0,0
WH_110707,train,Rural,North,Zone 5,52082,39,6,1,25,0,2009,16,161,2,3855,33,0,0,0,0,0,1,4,3,0,1,0,0,0,0,0,0,0,1
WH_110708,train,Urban,West,Zone 6,27120,24,2,0,23,0,2009,43,64,4,4758,23,1,0,0,0,0,1,2,3,1,0,0,0,1,0,0,0,0,0
WH_110709,test,Urban,North,Zone 1,17077,15,5,8,21,0,2009,20,266,3,6044,62,0,0,0,0,0,1,3,1,1,1,0,0,0,1,0,0,0,0
WH_110710,test,Rural,South,Zone 2,9128,8,3,4,32,1,2017,23,132,2,4176,46,0,0,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,0
WH_110711,train,Rural,North,Zone 6,21115,19,5,2,9,0,2009,34,256,2,4842,47,1,0,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0
WH_110712,test,Rural,North,Zone 5,31120,25,6,1,25,0,2009,22,172,4,5456,33,1,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,1
WH_110713,train,Rural,South,Zone 2,24101,20,3,4,1,1,2011,25,194,2,7356,47,1,0,0,0,0,0,3,2,0,1,0,1,0,0,1,0,0,0
WH_110714,test,Rural,West,Zone 5,30145,24,4,5,25,0,1999,20,69,2,5600,34,1,0,0,0,0,0,3,3,0,1,0,0,1,0,0,0,0,1
WH_110715,train,Rural,West,Zone 6,27147,22,4,2,2,0,2009,19,57,4,4988,52,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
WH_110716,train,Rural,North,Zone 4,6080,5,3,5,26,0,2020,20,120,2,4515,48,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,1,0
WH_110717,train,Urban,South,Zone 6,18094,14,5,4,2,0,2013,33,85,3,4971,50,1,1,0,0,0,0,3,1,1,1,0,1,0,0,0,0,0,0
WH_110718,train,Rural,South,Zone 6,13076,9,2,8,29,0,2017,25,268,2,7741,28,0,1,0,0,0,0,5,3,0,0,0,1,0,0,0,0,0,0
WH_110719,train,Rural,North,Zone 6,10090,7,2,2,29,1,2009,24,139,2,4283,61,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0
WH_110720,train,Rural,North,Zone 4,14102,11,5,0,26,2,2009,33,71,3,6370,40,1,0,0,0,0,1,5,2,0,1,0,0,0,0,0,0,1,0
WH_110721,train,Rural,North,Zone 6,17139,12,6,0,23,0,2009,36,227,3,6105,21,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0
WH_110722,train,Rural,West,Zone 6,43081,31,3,5,15,0,2006,23,59,3,5839,62,1,1,0,0,0,0,5,1,0,1,0,0,1,0,0,0,0,0
WH_110723,train,Rural,South,Zone 4,6083,5,2,7,26,4,2009,25,95,2,5557,53,0,0,0,0,0,1,4,2,0,1,0,1,0,0,0,0,1,0
WH_110724,train,Rural,South,Zone 2,29114,25,3,7,32,0,2002,23,115,2,5413,40,0,0,0,0,0,0,3,2,0,0,0,1,0,0,1,0,0,0
WH_110725,train,Urban,North,Zone 6,24065,19,3,1,7,0,2009,28,267,5,4365,18,1,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0
WH_110726,train,Rural,West,Zone 6,19116,15,3,3,23,0,2009,29,138,4,4921,45,1,0,0,0,0,1,4,3,0,0,0,0,1,0,0,0,0,0
WH_110727,test,Urban,South,Zone 4,36097,27,3,7,26,1,2009,28,108,3,3113,51,1,1,0,0,0,1,5,2,1,0,0,1,0,0,0,0,1,0
WH_110728,train,Rural,West,Zone 6,17148,12,2,8,9,0,2019,36,158,2,5876,57,1,0,0,0,0,0,4,1,0,1,0,0,1,0,0,0,0,0
WH_110729,train,Rural,West,Zone 4,27143,22,4,0,11,1,2009,29,261,4,6629,49,1,0,0,0,0,1,3,2,0,1,0,0,1,0,0,0,1,0
WH_110730,train,Urban,North,Zone 2,7081,6,2,2,1,0,2009,31,77,2,5531,43,1,0,0,0,0,1,1,2,1,1,0,0,0,0,1,0,0,0
WH_110731,train,Rural,West,Zone 1,8117,0,0,7,21,0,2022,23,263,4,8927,27,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0
WH_110732,train,Rural,North,Zone 6,24094,17,6,8,6,0,2014,17,143,4,7188,32,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0
WH_110733,train,Urban,North,Zone 5,31125,27,6,0,25,1,2009,40,158,4,3922,31,1,0,0,0,0,1,2,3,1,1,0,0,0,0,0,0,0,1
WH_110734,test,Rural,North,Zone 6,51093,39,6,7,6,1,1998,24,159,3,2728,47,0,1,1,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0
WH_110735,test,Rural,West,Zone 6,24080,19,6,0,23,0,2009,21,233,4,3960,53,0,0,0,0,0,1,5,3,0,0,0,0,1,0,0,0,0,0
WH_110736,train,Rural,South,Zone 5,8102,6,3,4,25,1,2019,42,185,4,4600,33,0,1,0,0,0,0,3,3,0,1,0,1,0,0,0,0,0,1
WH_110737,train,Rural,North,Zone 6,14134,12,6,6,28,3,2009,17,61,1,3186,45,0,0,0,0,0,1,3,3,0,1,0,0,0,0,0,0,0,0
WH_110738,train,Rural,West,Zone 5,28071,24,4,0,10,0,2009,24,240,3,4993,35,0,0,0,0,0,1,2,3,0,1,0,0,1,0,0,0,0,1
WH_110739,train,Rural,North,Zone 4,27141,21,2,8,26,0,2006,29,125,2,6561,66,0,1,0,0,0,0,3,2,0,1,0,0,0,0,0,0,1,0
WH_110740,train,Rural,South,Zone 5,18146,15,5,2,25,2,2009,27,190,3,3977,67,1,0,0,0,0,1,3,3,0,0,0,1,0,0,0,0,0,1
WH_110741,test,Rural,South,Zone 3,21118,16,3,6,19,1,2009,27,252,1,4152,21,1,0,0,0,0,1,1,2,0,0,0,1,0,0,0,1,0,0
WH_110742,train,Rural,North,Zone 2,5085,4,1,8,18,0,2020,45,90,3,4606,70,1,1,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0
WH_110743,test,Rural,South,Zone 4,21120,16,6,5,11,0,2009,25,241,2,6424,27,1,0,0,0,0,0,4,2,0,0,0,1,0,0,0,0,1,0
WH_110744,train,Rural,South,Zone 2,5099,4,3,3,1,0,2009,41,109,1,7905,30,1,0,0,0,0,1,4,2,0,0,0,1,0,0,1,0,0,0
WH_110745,train,Urban,South,Zone 2,14109,12,4,4,32,3,2009,20,73,3,6411,59,0,0,0,0,0,1,3,2,1,1,0,1,0,0,1,0,0,0
WH_110746,train,Rural,West,Zone 5,15094,11,1,6,10,0,2019,30,171,3,4476,35,1,0,0,0,0,0,4,3,0,0,0,0,1,0,0,0,0,1
WH_110747,train,Rural,West,Zone 4,6110,5,1,7,11,0,2016,35,127,2,4972,39,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,1,0
WH_110748,train,Rural,North,Zone 6,8126,6,4,1,13,1,2009,19,56,3,3354,19,0,0,0,0,0,1,4,1,0,1,0,0,0,0,0,0,0,0
WH_110749,train,Rural,North,Zone 3,19099,16,5,0,27,1,2009,37,246,3,5188,20,1,0,0,1,0,1,3,2,0,1,0,0,0,0,0,1,0,0
WH_110750,train,Rural,West,Zone 1,19078,15,1,3,3,0,2015,35,171,5,4368,16,1,0,0,1,0,0,3,1,0,0,0,0,1,1,0,0,0,0
WH_110751,train,Rural,West,Zone 4,14073,12,5,5,26,0,2009,36,58,2,6545,23,1,0,0,0,0,1,2,2,0,0,0,0,1,0,0,0,1,0
WH_110752,test,Rural,North,Zone 6,31106,22,5,6,6,0,1999,56,260,2,3512,54,1,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0
WH_110753,train,Rural,North,Zone 3,28077,24,5,6,27,4,2004,25,162,2,5159,66,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,1,0,0
WH_110754,train,Rural,West,Zone 4,33068,26,5,2,26,0,2009,25,171,2,4660,21,0,0,0,0,0,1,3,2,0,1,0,0,1,0,0,0,1,0
WH_110755,test,Urban,West,Zone 4,15148,11,2,3,26,1,2019,27,248,4,4689,68,1,1,0,0,0,0,4,2,1,0,0,0,1,0,0,0,1,0
WH_110756,train,Rural,West,Zone 4,42067,31,5,4,11,0,2007,20,268,4,5733,59,0,0,0,0,0,0,4,2,0,1,0,0,1,0,0,0,1,0
WH_110757,train,Rural,North,Zone 6,26132,20,6,4,28,0,2009,31,233,3,6455,22,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
WH_110758,train,Rural,West,Zone 4,7110,6,5,4,26,3,2009,40,236,3,5886,46,1,0,0,0,0,1,2,2,0,1,0,0,1,0,0,0,1,0
WH_110759,train,Rural,West,Zone 3,11113,10,4,1,19,0,2009,29,55,4,2968,39,1,0,0,1,0,1,3,2,0,0,0,0,1,0,0,1,0,0
WH_110760,train,Rural,North,Zone 6,10097,8,3,6,29,4,2019,30,198,3,5481,22,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
WH_110761,test,Rural,South,Zone 6,23075,20,2,5,9,4,2009,29,120,2,4213,43,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0
WH_110762,train,Rural,North,Zone 3,28068,23,4,8,19,0,2009,34,265,3,4024,43,1,0,0,0,0,1,4,2,0,1,0,0,0,0,0,1,0,0
WH_110763,train,Rural,North,Zone 1,3082,0,0,2,31,1,2009,21,108,3,5585,59,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
WH_110764,test,Rural,North,Zone 5,12144,10,2,1,25,0,2009,55,128,3,3998,63,1,0,1,0,0,1,3,3,0,0,0,0,0,0,0,0,0,1
WH_110765,test,Rural,West,Zone 1,31074,24,3,3,31,0,2005,36,59,4,4378,70,1,1,0,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0
WH_110766,train,Rural,South,Zone 2,36140,29,3,4,32,0,1998,20,257,3,4626,57,0,0,0,0,0,0,2,2,0,1,0,1,0,0,1,0,0,0
WH_110767,train,Urban,North,Zone 6,44123,32,4,5,6,0,2004,32,270,4,5082,29,1,0,0,1,0,0,4,3,1,0,0,0,0,0,0,0,0,0
WH_110768,train,Rural,South,Zone 5,30063,24,3,7,14,0,2002,25,81,2,5154,61,1,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,1
WH_110769,train,Rural,South,Zone 6,30076,22,2,7,23,0,2012,24,219,4,3331,52,1,1,0,0,0,0,5,3,0,0,0,1,0,0,0,0,0,0
WH_110770,train,Rural,North,Zone 6,13066,11,2,6,28,0,2019,28,202,2,3448,43,1,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0
WH_110771,train,Rural,South,Zone 1,29080,22,2,4,21,1,1997,32,246,2,5036,21,1,0,0,0,0,0,4,1,0,0,0,1,0,1,0,0,0,0
WH_110772,test,Rural,South,Zone 2,46127,33,4,2,12,0,2009,14,234,4,4754,25,0,1,0,0,0,1,5,2,0,1,0,1,0,0,1,0,0,0
WH_110773,train,Rural,North,Zone 5,44145,35,4,5,14,0,1999,43,83,4,3757,15,1,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,1
WH_110774,train,Rural,West,Zone 4,6104,5,2,0,26,0,2009,34,181,3,4979,59,1,0,1,1,0,1,4,2,0,1,0,0,1,0,0,0,1,0
WH_110775,train,Rural,West,Zone 2,47080,37,6,1,12,0,2009,30,209,6,4977,21,1,0,0,0,0,1,3,2,0,0,0,0,1,0,1,0,0,0
WH_110776,train,Rural,South,Zone 5,36057,30,4,1,25,1,2009,17,153,2,4702,56,0,0,0,0,0,1,2,3,0,1,0,1,0,0,0,0,0,1
WH_110777,train,Urban,South,Zone 6,15073,11,3,5,9,0,2016,25,218,3,4967,63,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
WH_110778,train,Rural,North,Zone 5,30151,24,6,0,17,0,2009,22,206,2,6103,39,1,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,1
WH_110779,train,Rural,North,Zone 6,24082,18,4,6,6,1,2009,28,58,5,7518,42,0,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0
WH_110780,train,Rural,North,Zone 3,40119,34,3,1,27,1,2009,25,164,5,2224,30,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0
WH_110781,train,Rural,North,Zone 5,25112,20,4,7,14,0,2008,24,236,3,3812,42,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,1
WH_110782,test,Rural,South,Zone 2,9083,7,1,3,32,0,2021,31,241,2,8591,61,1,0,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,0
WH_110783,train,Rural,West,Zone 1,8072,6,3,5,3,1,2019,34,226,6,5333,26,1,0,0,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0
WH_110784,train,Rural,North,Zone 4,28091,24,5,8,26,0,1998,49,126,3,6128,17,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0
WH_110785,train,Rural,West,Zone 6,26147,20,5,3,9,2,2010,20,207,2,5697,20,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
WH_110786,train,Rural,West,Zone 4,2135,0,0,0,11,1,2009,27,270,2,5545,68,1,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,1,0
WH_110787,train,Rural,South,Zone 1,23077,18,5,7,21,0,2017,22,257,4,6391,18,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0
WH_110788,train,Rural,North,Zone 2,17061,12,3,0,12,1,2009,19,116,2,5204,27,1,0,0,0,0,1,5,2,0,0,0,0,0,0,1,0,0,0
WH_110789,train,Rural,South,Zone 2,3059,0,0,0,32,3,2009,34,134,2,4215,28,1,0,0,0,1,1,0,2,0,0,0,1,0,0,1,0,0,0
WH_110790,train,Rural,South,Zone 6,8139,6,3,6,9,1,2009,31,268,2,3912,37,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
WH_110791,train,Urban,South,Zone 4,40096,32,3,3,11,0,1997,23,84,2,5700,57,0,0,0,0,0,0,2,2,1,1,0,1,0,0,0,0,1,0
WH_110792,train,Rural,South,Zone 1,14104,11,1,6,21,0,2014,31,108,3,4158,60,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0
WH_110793,train,Rural,West,Zone 4,33133,27,6,0,26,0,2009,28,73,4,5335,41,1,0,0,0,0,1,3,2,0,1,0,0,1,0,0,0,1,0
WH_110794,train,Rural,North,Zone 6,11127,9,3,6,13,3,2014,34,115,2,9104,39,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
WH_110795,train,Rural,South,Zone 2,10064,9,2,6,32,0,2014,33,270,1,5615,67,1,0,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,0
WH_110796,train,Rural,North,Zone 1,21068,17,5,2,31,0,2009,32,75,4,5778,40,0,0,0,0,0,1,2,1,0,1,0,0,0,1,0,0,0,0
WH_110797,train,Rural,North,Zone 4,33072,23,3,1,26,0,2009,39,252,4,3241,70,1,1,0,1,0,1,5,2,0,1,0,0,0,0,0,0,1,0
WH_110798,test,Urban,South,Zone 5,17081,14,4,6,14,0,2017,23,196,2,5185,43,1,0,0,0,0,0,3,3,1,0,0,1,0,0,0,0,0,1
WH_110799,train,Rural,West,Zone 5,7148,5,1,4,10,1,2020,34,75,2,4332,68,1,0,0,0,0,0,1,3,0,1,0,0,1,0,0,0,0,1
WH_110800,train,Rural,West,Zone 1,53111,37,2,1,30,0,2009,26,140,4,4028,51,1,1,0,0,0,1,5,1,0,1,0,0,1,1,0,0,0,0
WH_110801,test,Urban,North,Zone 2,33102,25,6,3,1,0,2002,28,98,3,7344,19,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0
WH_110802,train,Rural,South,Zone 6,19130,16,2,6,23,2,2009,19,61,2,4331,42,1,0,1,0,0,1,2,3,0,1,0,1,0,0,0,0,0,0
