Ware_house_ID,zone,WH_regional_zone,product_wg_ton,recommended_product_wg_ton,difference_from_recorded_ton,split
WH_111109,North,Zone 4,12069,11640.985349320854,-428.01465067914614,train
WH_111110,South,Zone 5,25151,24791.770898979696,-359.22910102030437,train
WH_111111,North,Zone 1,21088,21034.522737418556,-53.47726258144394,train
WH_111112,South,Zone 4,33137,31327.55763387647,-1809.4423661235305,train
WH_111113,South,Zone 5,6149,5818.450367494426,-330.54963250557375,train
WH_111114,North,Zone 2,12135,13038.412046618976,903.4120466189761,train
WH_111115,North,Zone 6,30060,30881.802494286854,821.8024942868542,train
WH_111116,South,Zone 3,8100,7959.8273744414,-140.17262555859998,train
WH_111117,North,Zone 1,30151,30658.940669031,507.94066903099883,test
WH_111118,West,Zone 6,8137,8240.98765705298,103.98765705297956,train
WH_111119,North,Zone 6,40109,41830.623574116995,1721.6235741169949,train
WH_111120,North,Zone 6,8058,8728.568358560673,670.568358560673,train
WH_111121,West,Zone 4,22133,23191.128489178045,1058.1284891780451,test
WH_111122,West,Zone 2,24098,24709.187345502,611.1873455019995,train
WH_111123,North,Zone 4,33149,35069.02355114046,1920.0235511404608,test
WH_111124,West,Zone 6,31149,31091.305152107398,-57.69484789260241,train
WH_111125,West,Zone 4,33102,32872.946170688556,-229.05382931144413,train
WH_111126,West,Zone 6,8126,7579.158443518598,-546.8415564814022,train
WH_111127,West,Zone 5,8062,8086.730531437248,24.73053143724792,test
WH_111128,West,Zone 6,23080,22370.06112483177,-709.9388751682309,train
WH_111129,West,Zone 5,43092,41904.1947777342,-1187.8052222658007,test
WH_111130,West,Zone 4,43135,44066.64880184576,931.6488018457603,train
WH_111131,North,Zone 6,18078,17315.475615737432,-762.5243842625678,train
WH_111132,South,Zone 4,14071,13294.645361650682,-776.3546383493176,train
WH_111133,West,Zone 4,21089,20881.734898397888,-207.26510160211183,train
WH_111134,West,Zone 6,14118,13907.876696051544,-210.12330394845594,test
WH_111135,West,Zone 4,23097,22125.175349410474,-971.8246505895258,train
WH_111136,North,Zone 6,28061,28464.510377502265,403.5103775022653,train
WH_111137,West,Zone 6,24147,24851.372144604487,704.3721446044874,train
WH_111138,West,Zone 4,6082,5857.511486274692,-224.4885137253077,train
WH_111139,West,Zone 4,25106,23275.29900510038,-1830.7009948996201,train
WH_111140,West,Zone 4,28076,27919.24118872406,-156.7588112759404,train
WH_111141,North,Zone 6,34117,32772.47029607961,-1344.529703920387,train
WH_111142,North,Zone 3,21125,21128.546452715622,3.5464527156218537,train
WH_111143,North,Zone 4,25118,24861.422351332913,-256.5776486670875,train
WH_111144,West,Zone 5,21078,20171.442415697522,-906.5575843024781,train
WH_111145,North,Zone 5,6119,5073.709776443637,-1045.2902235563633,train
WH_111146,West,Zone 2,7131,7077.379484563138,-53.62051543686175,train
WH_111147,South,Zone 3,6137,6766.462451971782,629.4624519717818,test
WH_111148,West,Zone 4,16136,16924.062052812,788.0620528120016,test
WH_111149,South,Zone 5,9119,8075.951252229084,-1043.0487477709157,train
WH_111150,North,Zone 2,23094,24004.00673044168,910.0067304416807,train
WH_111151,West,Zone 3,29081,28552.946395918985,-528.0536040810148,train
WH_111152,North,Zone 4,19094,19555.22413841183,461.2241384118315,train
WH_111153,South,Zone 2,6109,5934.690795059665,-174.3092049403349,train
WH_111154,West,Zone 6,7133,6641.395827883123,-491.6041721168767,train
WH_111155,North,Zone 6,5141,4886.630469093598,-254.36953090640236,train
WH_111156,West,Zone 3,14072,7376.340140487109,-6695.659859512891,train
WH_111157,South,Zone 1,21129,21411.560328609317,282.56032860931737,train
WH_111158,South,Zone 1,15125,14713.918424800373,-411.08157519962697,train
WH_111159,South,Zone 2,5094,4775.764002601776,-318.23599739822384,train
WH_111160,West,Zone 5,22122,23608.47241776386,1486.47241776386,test
WH_111161,North,Zone 4,5089,7032.333294180649,1943.3332941806493,train
WH_111162,West,Zone 5,27055,26244.469779843057,-810.530220156943,train
WH_111163,South,Zone 5,6139,5841.435164309147,-297.5648356908532,train
WH_111164,South,Zone 2,19128,18646.541905198726,-481.45809480127355,train
WH_111165,West,Zone 5,19080,18475.265578716353,-604.734421283647,train
WH_111166,South,Zone 1,30095,31017.540977356977,922.5409773569772,train
WH_111167,North,Zone 6,27083,26280.669262996347,-802.3307370036528,train
WH_111168,North,Zone 6,21064,21168.053180574356,104.05318057435579,train
WH_111169,West,Zone 2,7131,7121.067526811154,-9.932473188846416,train
WH_111170,West,Zone 4,51135,50002.1795979906,-1132.820402009398,train
WH_111171,West,Zone 4,9134,8344.942176501296,-789.0578234987042,train
WH_111172,West,Zone 1,39100,39403.41934894632,303.4193489463214,train
WH_111173,North,Zone 2,26066,26643.3616517373,577.3616517373011,train
WH_111174,North,Zone 2,35057,34279.41558484913,-777.5844151508718,train
WH_111175,West,Zone 1,42082,41827.599637588515,-254.40036241148482,train
WH_111176,North,Zone 2,23121,24068.274714891042,947.2747148910421,train
WH_111177,West,Zone 6,29130,27885.30513556761,-1244.6948644323893,train
WH_111178,North,Zone 6,8123,7080.447271588177,-1042.5527284118234,test
WH_111179,South,Zone 5,13112,13632.572014881036,520.572014881036,train
WH_111180,North,Zone 3,20098,20429.960981708435,331.9609817084347,train
WH_111181,South,Zone 4,35063,34967.73513599972,-95.2648640002808,train
WH_111182,West,Zone 6,32123,30914.566430670588,-1208.4335693294124,train
WH_111183,North,Zone 4,19149,18041.7622616247,-1107.237738375301,train
WH_111184,West,Zone 4,19076,19255.8654711115,179.8654711115014,train
WH_111185,South,Zone 4,28147,29515.7076600804,1368.7076600803994,train
WH_111186,North,Zone 2,8088,7779.04985451631,-308.95014548369,train
WH_111187,West,Zone 6,31063,31521.04462508927,458.044625089271,train
WH_111188,South,Zone 1,6074,6679.452731281115,605.4527312811151,test
WH_111189,South,Zone 5,39145,38434.18425935586,-710.8157406441387,test
WH_111190,South,Zone 3,3102,3823.311758728534,721.3117587285342,train
WH_111191,West,Zone 4,44097,45329.824935208366,1232.8249352083658,train
WH_111192,West,Zone 6,6128,6132.286165181735,4.286165181734759,test
WH_111193,West,Zone 2,38116,38260.56976667612,144.5697666761189,test
WH_111194,West,Zone 3,13145,12208.840720174723,-936.1592798252768,train
WH_111195,North,Zone 3,7073,6721.8292467272895,-351.1707532727105,train
WH_111196,North,Zone 6,30129,29631.60015002286,-497.39984997714055,train
WH_111197,North,Zone 5,25141,25831.996697895866,690.9966978958655,train
WH_111198,North,Zone 6,30115,29724.749947050597,-390.25005294940274,test
WH_111199,North,Zone 1,15101,15226.926432799752,125.92643279975164,train
WH_111200,North,Zone 4,20085,20978.17908183184,893.1790818318404,train
WH_111201,North,Zone 5,26061,26159.46181212528,98.46181212527881,train
WH_111202,South,Zone 3,52113,52597.80887337083,484.8088733708282,test
WH_111203,South,Zone 2,5092,6925.339345206494,1833.3393452064938,train
WH_111204,West,Zone 5,26108,24129.398584368995,-1978.6014156310048,train
WH_111205,South,Zone 2,19141,20150.599481256828,1009.5994812568279,train
WH_111206,West,Zone 5,21091,22313.004529516875,1222.0045295168748,train
WH_111207,South,Zone 4,30139,31329.644002809167,1190.6440028091674,train
WH_111208,West,Zone 4,9077,9341.760421601386,264.76042160138604,test
WH_111209,West,Zone 2,7056,6605.086535374341,-450.9134646256589,train
WH_111210,West,Zone 3,10080,10398.18056977464,318.1805697746404,train
WH_111211,North,Zone 6,33072,31295.37940114126,-1776.620598858739,train
WH_111212,North,Zone 5,33123,32692.975277635465,-430.0247223645347,train
WH_111213,North,Zone 5,14097,14758.948834463248,661.9488344632482,test
WH_111214,West,Zone 3,29122,29522.133120813178,400.1331208131778,test
WH_111215,West,Zone 4,20102,19543.004418576547,-558.9955814234527,test
WH_111216,North,Zone 4,30124,29178.489498569936,-945.5105014300643,train
WH_111217,North,Zone 6,7089,8118.983765830444,1029.983765830444,train
WH_111218,West,Zone 3,26102,25645.836365882133,-456.16363411786733,train
WH_111219,West,Zone 6,6086,5825.347006506216,-260.6529934937844,train
WH_111220,South,Zone 1,48064,47634.82615809476,-429.1738419052417,train
WH_111221,North,Zone 5,42063,41607.63311624025,-455.36688375975064,train
WH_111222,North,Zone 6,31107,31764.11997096149,657.1199709614884,train
WH_111223,West,Zone 4,5145,5853.812973500944,708.8129735009443,train
WH_111224,South,Zone 4,23080,24304.31837698861,1224.318376988609,test
WH_111225,North,Zone 5,5064,4842.072387482254,-221.92761251774573,train
WH_111226,North,Zone 6,48121,48637.8835496846,516.8835496846004,train
WH_111227,North,Zone 1,28091,27735.55237810038,-355.4476218996206,test
WH_111228,South,Zone 2,10086,11006.846054237958,920.846054237958,train
WH_111229,North,Zone 4,29112,28781.5917133662,-330.40828663379943,train
WH_111230,North,Zone 6,17132,18122.859726865725,990.859726865725,train
WH_111231,West,Zone 2,14141,15125.646857401589,984.6468574015889,train
WH_111232,North,Zone 1,24083,23649.524116073175,-433.4758839268252,train
WH_111233,West,Zone 6,4110,3867.388728787104,-242.6112712128961,train
WH_111234,South,Zone 1,22126,21835.499399904333,-290.5006000956673,train
WH_111235,North,Zone 6,7072,6906.717412724674,-165.28258727532557,test
WH_111236,West,Zone 6,7146,7100.2216936142795,-45.7783063857205,train
WH_111237,North,Zone 3,25107,23760.91336306471,-1346.0866369352916,train
WH_111238,North,Zone 4,33088,31049.35835319184,-2038.6416468081588,train
WH_111239,West,Zone 1,27141,25727.477959538606,-1413.5220404613938,train
WH_111240,South,Zone 1,24106,23407.823543399,-698.1764566009988,train
WH_111241,South,Zone 4,21108,21355.83919528083,247.8391952808306,train
WH_111242,South,Zone 6,28075,27965.1576825437,-109.8423174562995,test
WH_111243,West,Zone 6,21131,21103.771850092675,-27.228149907325133,test
WH_111244,West,Zone 2,47094,47450.00274166413,356.00274166413146,train
WH_111245,North,Zone 6,3101,3845.285330416231,744.2853304162309,train
WH_111246,South,Zone 4,3100,3307.829189171778,207.82918917177813,train
WH_111247,West,Zone 4,3068,3176.463299898289,108.46329989828882,train
WH_111248,South,Zone 4,16068,16913.767978677777,845.7679786777771,train
WH_111249,West,Zone 6,11078,10818.766369451643,-259.2336305483568,train
WH_111250,South,Zone 6,26143,24880.017140989174,-1262.9828590108264,train
WH_111251,North,Zone 1,20070,19464.142822196427,-605.857177803573,test
WH_111252,South,Zone 4,5090,4950.913452471967,-139.0865475280334,train
WH_111253,South,Zone 4,18093,17843.942611699793,-249.0573883002071,test
WH_111254,North,Zone 4,28123,28715.885490605535,592.8854906055349,train
WH_111255,South,Zone 1,33097,33572.76424139619,475.7642413961876,train
WH_111256,North,Zone 1,38101,38260.76786598759,159.76786598758918,train
WH_111257,North,Zone 6,14143,9738.853880894687,-4404.146119105313,test
WH_111258,North,Zone 4,7108,7639.484177466702,531.484177466702,train
WH_111259,North,Zone 6,10121,10602.96220220343,481.9622022034291,train
WH_111260,West,Zone 1,5091,5148.910675410076,57.91067541007578,train
WH_111261,South,Zone 6,5110,5001.19882554725,-108.80117445275027,train
WH_111262,North,Zone 6,29068,29285.971012449678,217.9710124496778,test
WH_111263,West,Zone 5,29104,28648.899807159534,-455.10019284046575,train
WH_111264,South,Zone 2,17151,17967.316739703303,816.316739703303,train
WH_111265,West,Zone 5,5064,4959.0486168184725,-104.95138318152749,train
WH_111266,West,Zone 4,23108,22567.931851606674,-540.0681483933258,train
WH_111267,North,Zone 6,22132,22700.786625949473,568.7866259494731,train
WH_111268,West,Zone 2,40129,38986.40140303013,-1142.5985969698668,train
WH_111269,West,Zone 5,16149,16539.835011069474,390.8350110694737,train
WH_111270,North,Zone 5,29111,28028.244156459794,-1082.7558435402061,train
WH_111271,North,Zone 6,31147,29627.636180526017,-1519.3638194739833,train
WH_111272,South,Zone 5,6121,6337.738113915813,216.7381139158133,train
WH_111273,South,Zone 6,31143,31593.304864904552,450.30486490455223,train
WH_111274,West,Zone 3,18100,18422.875715425296,322.8757154252962,train
WH_111275,South,Zone 5,26143,27589.86100580371,1446.8610058037084,train
WH_111276,North,Zone 4,6121,6041.065904283454,-79.93409571654593,train
WH_111277,North,Zone 6,5091,5473.765047101446,382.7650471014458,train
WH_111278,West,Zone 6,31108,32112.072358708792,1004.0723587087923,train
WH_111279,North,Zone 6,12108,13220.34253359949,1112.3425335994907,train
WH_111280,West,Zone 4,7088,7396.639880629291,308.63988062929093,train
WH_111281,West,Zone 6,32111,31213.775232513693,-897.2247674863065,train
WH_111282,North,Zone 4,19070,19724.29301822571,654.2930182257114,train
WH_111283,West,Zone 4,5129,5071.923105068901,-57.07689493109865,train
WH_111284,South,Zone 6,26087,26086.040808231668,-0.959191768331948,train
WH_111285,North,Zone 5,33118,32895.64757499017,-222.35242500982713,train
WH_111286,North,Zone 4,11116,11221.024808238531,105.02480823853148,train
WH_111287,North,Zone 6,23111,23512.395169279123,401.39516927912337,test
WH_111288,South,Zone 2,30140,30179.172200536283,39.17220053628262,train
WH_111289,West,Zone 6,51131,50172.23348992037,-958.7665100796294,test
WH_111290,South,Zone 5,7120,7075.848743048362,-44.15125695163806,train
WH_111291,West,Zone 3,24076,24005.418556581186,-70.58144341881416,train
WH_111292,West,Zone 3,30101,31119.73419813678,1018.734198136779,train
WH_111293,West,Zone 4,44142,45240.72683953527,1098.726839535273,train
WH_111294,East,Zone 4,29055,29644.017206254015,589.017206254015,train
WH_111295,South,Zone 1,44069,43964.23567947089,-104.76432052910968,train
WH_111296,West,Zone 4,22143,22654.40476131693,511.4047613169314,train
WH_111297,North,Zone 6,41083,40641.88429613324,-441.11570386675885,train
WH_111298,North,Zone 4,3057,3240.926273280271,183.92627328027083,train
WH_111299,South,Zone 4,14126,14366.789372614476,240.78937261447572,train
WH_111300,South,Zone 4,12144,12278.756058615812,134.75605861581244,test
WH_111301,South,Zone 5,34106,32084.145752093413,-2021.8542479065873,train
WH_111302,South,Zone 5,22084,21629.53316304175,-454.4668369582505,train
WH_111303,North,Zone 1,22123,22454.427063084375,331.4270630843748,train
WH_111304,West,Zone 3,5069,5409.14729421732,340.14729421732045,test
WH_111305,North,Zone 6,28133,29002.90993969332,869.9099396933198,test
WH_111306,North,Zone 6,39076,39253.261898538636,177.26189853863616,train
WH_111307,West,Zone 5,45125,45354.05793989211,229.05793989211088,test
WH_111308,South,Zone 6,10147,9999.797488403268,-147.2025115967317,train
WH_111309,South,Zone 2,39120,38081.257436449836,-1038.742563550164,train
WH_111310,South,Zone 6,40076,39245.58519288349,-830.4148071165109,train
WH_111311,South,Zone 1,5077,5245.71118123932,168.71118123931956,train
WH_111312,East,Zone 3,16148,15564.49931051904,-583.5006894809594,train
WH_111313,East,Zone 3,9140,9317.573527046874,177.573527046874,test
WH_111314,North,Zone 6,13123,12776.930300459826,-346.06969954017404,train
WH_111315,North,Zone 6,14116,12985.857645263253,-1130.1423547367467,test
WH_111316,North,Zone 6,30138,29463.030127163758,-674.9698728362418,test
WH_111317,West,Zone 6,20085,20685.89109671026,600.8910967102602,train
WH_111318,West,Zone 6,21131,21027.50812025847,-103.49187974153028,train
WH_111319,West,Zone 5,5145,5030.44651372829,-114.55348627171043,train
WH_111320,South,Zone 4,5117,5055.7248174689375,-61.275182531062455,test
WH_111321,South,Zone 6,14095,13424.052641820988,-670.9473581790116,train
WH_111322,West,Zone 4,8115,8135.568954922228,20.56895492222793,train
WH_111323,North,Zone 6,6130,6198.2286019783605,68.22860197836053,train
WH_111324,South,Zone 2,43150,43848.29488203471,698.2948820347083,train
WH_111325,South,Zone 5,37066,37175.04295965625,109.04295965625352,train
WH_111326,West,Zone 6,5137,5310.933672674124,173.93367267412395,train
WH_111327,South,Zone 5,28108,27822.279241244127,-285.72075875587325,test
WH_111328,West,Zone 6,8133,7864.4616929038675,-268.5383070961325,train
WH_111329,North,Zone 6,37126,35785.56343571993,-1340.4365642800694,train
WH_111330,South,Zone 6,3105,3796.8955339726526,691.8955339726526,train
WH_111331,South,Zone 1,7080,7112.876193354938,32.87619335493764,train
WH_111332,North,Zone 1,34074,32152.570273811474,-1921.4297261885258,train
WH_111333,North,Zone 5,31139,32040.393045121007,901.3930451210072,train
WH_111334,South,Zone 3,17062,17583.830876560536,521.8308765605361,train
WH_111335,North,Zone 1,7084,7377.619330978145,293.6193309781447,test
WH_111336,North,Zone 6,11075,10918.94179008365,-156.05820991634937,train
WH_111337,West,Zone 3,6071,5974.554517988701,-96.44548201129874,train
WH_111338,South,Zone 4,33084,32307.032407802097,-776.9675921979033,train
WH_111339,West,Zone 1,17106,15773.157933553775,-1332.8420664462246,train
WH_111340,South,Zone 5,3140,3290.053395114479,150.05339511447892,train
WH_111341,North,Zone 4,28095,27791.156737563753,-303.84326243624673,test
WH_111342,West,Zone 4,33103,33163.079469817334,60.07946981733403,train
WH_111343,West,Zone 6,7105,6560.574643333181,-544.4253566668194,train
WH_111344,West,Zone 5,25090,24824.252790807008,-265.74720919299216,train
WH_111345,North,Zone 6,30086,30244.804438497904,158.8044384979039,train
WH_111346,North,Zone 2,22087,21961.594744452355,-125.40525554764463,test
WH_111347,East,Zone 1,5116,4841.9828535354245,-274.0171464645755,train
WH_111348,West,Zone 4,6103,7149.441849701992,1046.4418497019924,train
WH_111349,North,Zone 5,30067,30661.784903598964,594.7849035989639,train
WH_111350,North,Zone 6,21089,21151.493805127393,62.49380512739299,train
WH_111351,South,Zone 4,20134,19241.508935773145,-892.4910642268551,train
WH_111352,West,Zone 3,6132,6784.422223027834,652.4222230278338,train
WH_111353,South,Zone 1,52117,52443.798155749,326.7981557489984,train
WH_111354,South,Zone 6,6107,6173.795439953141,66.79543995314089,train
WH_111355,South,Zone 1,16105,16219.234212294916,114.23421229491578,train
WH_111356,South,Zone 2,28118,28096.21492852666,-21.785071473339485,train
WH_111357,South,Zone 5,17068,16555.79766143144,-512.2023385685607,train
WH_111358,South,Zone 6,52088,50971.9388492119,-1116.0611507880967,train
WH_111359,North,Zone 2,30056,28722.33742884216,-1333.6625711578417,train
WH_111360,South,Zone 5,32060,31516.601073036683,-543.3989269633166,train
WH_111361,North,Zone 2,25099,23567.796749922127,-1531.2032500778732,train
WH_111362,South,Zone 3,7063,6826.903028749157,-236.09697125084313,train
WH_111363,South,Zone 3,35118,34689.74377537952,-428.2562246204834,train
WH_111364,South,Zone 5,14062,13373.573551769681,-688.4264482303188,train
WH_111365,North,Zone 4,5139,3541.246151235431,-1597.7538487645688,train
WH_111366,North,Zone 6,54129,52727.68225963559,-1401.3177403644077,train
WH_111367,North,Zone 6,19080,18636.444938684625,-443.5550613153755,train
WH_111368,North,Zone 5,7130,6704.124370489179,-425.87562951082145,train
WH_111369,East,Zone 3,10081,9634.486355766026,-446.51364423397354,test
WH_111370,West,Zone 6,6097,5996.6301511538495,-100.36984884615049,train
WH_111371,North,Zone 6,43116,41842.67849276263,-1273.3215072373714,train
WH_111372,South,Zone 4,26060,26034.11352773378,-25.886472266218334,train
WH_111373,West,Zone 2,9095,8132.370183770685,-962.6298162293151,train
WH_111374,North,Zone 2,12122,11060.098474726112,-1061.9015252738882,test
WH_111375,West,Zone 4,16064,16193.020597531802,129.0205975318022,train
WH_111376,West,Zone 5,32062,30159.97554688655,-1902.0244531134485,train
WH_111377,South,Zone 2,17107,16222.51087962549,-884.4891203745101,test
WH_111378,West,Zone 4,37083,38893.646255316504,1810.6462553165038,test
WH_111379,South,Zone 1,7077,6644.329404480037,-432.6705955199632,train
WH_111380,North,Zone 6,28142,28335.878658420083,193.8786584200825,train
WH_111381,South,Zone 4,10122,9723.356728330325,-398.6432716696745,train
WH_111382,West,Zone 4,5077,5821.225493012093,744.2254930120926,train
WH_111383,North,Zone 5,27111,27792.05521119748,681.0552111974794,train
WH_111384,North,Zone 6,8067,8083.678639990168,16.67863999016845,train
WH_111385,West,Zone 2,8112,7465.475916804791,-646.5240831952087,test
WH_111386,West,Zone 5,14112,14243.525428455076,131.5254284550756,train
WH_111387,South,Zone 6,16149,16715.969466750827,566.9694667508265,train
WH_111388,West,Zone 4,37147,36543.82548269585,-603.174517304149,test
WH_111389,North,Zone 6,23131,22968.318465447737,-162.68153455226275,train
WH_111390,South,Zone 6,33143,31930.884851335533,-1212.1151486644667,train
WH_111391,West,Zone 4,5063,5007.273634885118,-55.726365114882356,train
WH_111392,North,Zone 6,18134,18438.729361399248,304.72936139924786,train
WH_111393,West,Zone 1,6127,7018.4744754562125,891.4744754562125,test
WH_111394,North,Zone 6,6059,6836.2288938638685,777.2288938638685,train
WH_111395,North,Zone 6,24130,23758.55962480881,-371.44037519118865,train
WH_111396,North,Zone 6,20100,20419.219922644563,319.21992264456276,test
WH_111397,South,Zone 1,7128,6376.136883259393,-751.8631167406074,train
WH_111398,South,Zone 5,31055,30707.801423078658,-347.19857692134246,train
WH_111399,South,Zone 4,3137,3794.504091097857,657.5040910978569,test
WH_111400,South,Zone 5,25075,24664.50864352592,-410.4913564740782,train
WH_111401,West,Zone 2,37088,35275.25961218963,-1812.7403878103723,train
WH_111402,North,Zone 5,9056,9759.66988323605,703.6698832360507,train
WH_111403,South,Zone 5,27115,28087.634168049703,972.6341680497026,train
WH_111404,North,Zone 1,18083,17840.136320013953,-242.86367998604692,train
WH_111405,West,Zone 6,44106,44105.47953102373,-0.520468976268603,train
WH_111406,South,Zone 4,7145,6961.996954530094,-183.00304546990628,test
WH_111407,South,Zone 6,9070,7818.975186107504,-1251.0248138924962,train
WH_111408,North,Zone 6,5135,4913.452316077361,-221.5476839226394,test
WH_111409,West,Zone 6,16114,16513.389130226467,399.3891302264674,test
WH_111410,North,Zone 6,38107,37614.21628389763,-492.7837161023708,train
WH_111411,West,Zone 6,20117,20616.14490396243,499.1449039624313,train
WH_111412,West,Zone 3,13147,13680.672394302734,533.6723943027337,train
WH_111413,North,Zone 6,20100,21036.036260788922,936.0362607889219,train
WH_111414,South,Zone 6,16111,14713.146845312374,-1397.8531546876256,train
WH_111415,South,Zone 1,23101,23538.140919089037,437.1409190890372,train
WH_111416,North,Zone 2,10150,10605.054815090607,455.054815090607,train
WH_111417,West,Zone 6,6119,5419.516277607505,-699.4837223924951,train
WH_111418,West,Zone 6,24095,24788.600908717213,693.6009087172133,test
WH_111419,South,Zone 1,43094,44012.802247939784,918.8022479397841,train
WH_111420,West,Zone 3,26148,26648.748248401644,500.74824840164365,test
WH_111421,North,Zone 6,31120,31593.680596839386,473.68059683938554,train
WH_111422,West,Zone 5,34097,34704.75071231942,607.7507123194227,train
WH_111423,South,Zone 5,6141,6452.761277586436,311.76127758643634,train
WH_111424,South,Zone 2,8079,7529.598583847019,-549.4014161529813,test
WH_111425,West,Zone 6,48100,46579.494747607314,-1520.505252392686,train
WH_111426,West,Zone 4,22079,22123.19481983288,44.19481983287915,train
WH_111427,West,Zone 4,38063,38388.0712434474,325.07124344739714,train
WH_111428,South,Zone 1,17138,17260.4648088083,122.46480880830131,train
WH_111429,West,Zone 4,22148,22620.453905052153,472.45390505215255,train
WH_111430,North,Zone 6,7083,6973.600494552606,-109.3995054473944,test
WH_111431,North,Zone 1,14130,13490.472888291404,-639.5271117085958,train
WH_111432,South,Zone 5,33123,32828.46843266694,-294.5315673330624,test
WH_111433,North,Zone 3,44081,44022.817928189674,-58.182071810326306,train
WH_111434,West,Zone 1,32140,32295.148594949867,155.1485949498674,train
WH_111435,North,Zone 5,23083,24085.504866753236,1002.5048667532355,train
WH_111436,North,Zone 6,3133,3834.9127081604965,701.9127081604965,train
WH_111437,North,Zone 6,25127,26035.76691633008,908.7669163300816,train
WH_111438,West,Zone 5,31061,29543.99737857111,-1517.0026214288882,train
WH_111439,North,Zone 6,27084,26831.56204047648,-252.43795952351866,train
WH_111440,South,Zone 2,6083,6566.025665850973,483.0256658509734,train
WH_111441,East,Zone 4,4091,5042.932340709136,951.932340709136,train
WH_111442,West,Zone 4,33133,33084.73141683895,-48.26858316105063,train
WH_111443,West,Zone 3,29081,29582.849896733544,501.8498967335436,test
WH_111444,West,Zone 4,7105,7906.84112992637,801.8411299263698,test
WH_111445,West,Zone 5,6055,6155.626661035565,100.62666103556512,train
WH_111446,West,Zone 4,21087,20766.121786544092,-320.8782134559078,train
WH_111447,West,Zone 5,40081,40459.35762308241,378.357623082411,train
WH_111448,South,Zone 2,6127,6543.826577602227,416.8265776022272,test
WH_111449,West,Zone 6,26134,24271.50493149719,-1862.4950685028089,train
WH_111450,North,Zone 5,13076,7412.340627901354,-5663.659372098646,train
WH_111451,West,Zone 5,7098,6867.459295062317,-230.54070493768268,test
WH_111452,South,Zone 5,27071,26737.97406984192,-333.0259301580809,train
WH_111453,North,Zone 6,12115,12176.3045692217,61.30456922170015,test
WH_111454,North,Zone 6,7064,6958.847043058689,-105.15295694131055,train
WH_111455,South,Zone 4,20105,21112.684099965543,1007.6840999655433,train
WH_111456,North,Zone 6,49057,48871.017319677296,-185.98268032270425,test
WH_111457,West,Zone 6,23122,23246.288060931525,124.28806093152525,train
WH_111458,West,Zone 3,37097,35288.19362142832,-1808.8063785716804,test
WH_111459,North,Zone 4,22147,21975.66615014612,-171.33384985387966,train
WH_111460,North,Zone 3,31102,30302.541481813103,-799.458518186897,train
WH_111461,West,Zone 4,25115,25323.397665846933,208.3976658469328,train
WH_111462,West,Zone 4,55058,53628.73651828966,-1429.263481710339,train
WH_111463,South,Zone 5,29072,27776.63270694669,-1295.3672930533103,train
WH_111464,North,Zone 4,21056,20956.042004452327,-99.95799554767291,train
WH_111465,West,Zone 6,23080,23647.474021021688,567.4740210216878,test
WH_111466,West,Zone 2,30092,28664.246472271,-1427.7535277290008,train
WH_111467,South,Zone 2,48140,48220.737722395046,80.73772239504615,test
WH_111468,West,Zone 6,17146,17760.22414646031,614.2241464603103,train
WH_111469,North,Zone 3,22145,21824.984599216386,-320.0154007836136,train
WH_111470,West,Zone 4,25106,26272.009475666782,1166.0094756667822,train
WH_111471,North,Zone 2,31116,32072.056780457177,956.0567804571765,train
WH_111472,North,Zone 6,16135,15732.29407531716,-402.7059246828394,train
WH_111473,South,Zone 4,27069,27087.69673821651,18.696738216509402,train
WH_111474,South,Zone 6,10136,10624.356258030555,488.3562580305552,train
WH_111475,West,Zone 4,18110,17698.917423871793,-411.0825761282067,train
WH_111476,South,Zone 1,5064,5507.8137416025165,443.81374160251653,train
WH_111477,West,Zone 4,9066,9557.89554704549,491.89554704548937,train
WH_111478,North,Zone 6,45063,45219.093345114925,156.0933451149249,train
WH_111479,North,Zone 1,23119,21964.42798788594,-1154.5720121140585,train
WH_111480,West,Zone 6,27103,26677.13689321524,-425.86310678476,test
WH_111481,South,Zone 6,51103,51436.64478246012,333.64478246012004,train
WH_111482,North,Zone 5,27135,26628.904009411053,-506.09599058894673,train
WH_111483,North,Zone 6,22104,22352.35996775676,248.35996775676176,train
WH_111484,West,Zone 6,29118,28219.74723358701,-898.2527664129884,train
WH_111485,North,Zone 6,23097,23287.210169602105,190.21016960210545,train
WH_111486,West,Zone 6,31130,30396.367491776466,-733.6325082235344,train
WH_111487,North,Zone 4,25141,25476.60765769647,335.6076576964697,train
WH_111488,West,Zone 6,27148,26248.045267036603,-899.954732963397,test
WH_111489,West,Zone 1,9056,9234.023680171542,178.02368017154186,train
WH_111490,North,Zone 6,27122,27084.784479927766,-37.21552007223363,train
WH_111491,South,Zone 4,48063,47580.41525660355,-482.5847433964518,train
WH_111492,West,Zone 6,16083,16161.112329258782,78.11232925878176,train
WH_111493,West,Zone 6,5088,5054.623207275206,-33.37679272479363,train
WH_111494,North,Zone 6,24056,23038.45955333509,-1017.5404466649088,train
WH_111495,West,Zone 3,28124,27759.35566406098,-364.6443359390214,train
WH_111496,South,Zone 2,25138,24313.969004842606,-824.0309951573945,train
WH_111497,North,Zone 1,31093,31143.67873436737,50.67873436737136,train
WH_111498,West,Zone 2,6117,7389.2222066860795,1272.2222066860795,train
WH_111499,West,Zone 3,23063,24136.313194184382,1073.3131941843822,train
